Entry	Entry name
O34673	UXAA_BACSU
O34354	UXAB_BACSU
O34808	UXAC_BACSU
O34346	UXUA_BACSU
O34896	UXUB_BACSU
P37466	VEG_BACSU
Q45614	WALK_BACSU
P37478	WALR_BACSU
Q07833	WAPA_BACSU
Q07836	WAPI_BACSU
O06975	WHIA_BACSU
P54423	WPRA_BACSU
O32147	XDHA_BACSU
O32145	XDHC_BACSU
O32144	XDHD_BACSU
O32143	XDHE_BACSU
P39797	XEPA_BACSU
P39776	XERC_BACSU
P46352	XERD_BACSU
P39798	XHLA_BACSU
Q99163	XHLB_BACSU
O31490	XIS_BACSU
P39780	XKDA_BACSU
P39781	XKDB_BACSU
P39782	XKDC_BACSU
P39783	XKDD_BACSU
P54325	XKDE_BACSU
P54326	XKDF_BACSU
P54327	XKDG_BACSU
P54328	XKDH_BACSU
P54329	XKDI_BACSU
P54330	XKDJ_BACSU
P54331	XKDK_BACSU
P54332	XKDM_BACSU
P54333	XKDN_BACSU
P54334	XKDO_BACSU
P54335	XKDP_BACSU
P54336	XKDQ_BACSU
P54337	XKDR_BACSU
P54338	XKDS_BACSU
P54339	XKDT_BACSU
P54340	XKDU_BACSU
P54341	XKDV_BACSU
P54342	XKDW_BACSU
P54343	XKDX_BACSU
C0H3Z9	XKZA_BACSU
C0H3Z8	XKZB_BACSU
P39800	XLYA_BACSU
O34391	XLYB_BACSU
P37467	XPAC_BACSU
P42085	XPT_BACSU
P23789	XRE_BACSU
P39785	XTMA_BACSU
P39786	XTMB_BACSU
P54344	XTRA_BACSU
P0CI80	XYLA_BACSU
P39211	XYLB_BACSU
P94490	XYLR_BACSU
P18429	XYNA_BACSU
P94489	XYNB_BACSU
Q45070	XYNC_BACSU
Q45071	XYND_BACSU
P05650	YAAA_BACSU
P37525	YAAB_BACSU
P37526	YAAC_BACSU
P37531	YAAH_BACSU
P37532	YAAI_BACSU
P24281	YAAK_BACSU
P37533	YAAL_BACSU
P37535	YAAN_BACSU
P37536	YAAO_BACSU
P37538	YAAQ_BACSU
P37539	YAAR_BACSU
P37541	YAAT_BACSU
P37542	YABA_BACSU
P37543	YABB_BACSU
P37545	YABD_BACSU
P37546	YABE_BACSU
P37548	YABG_BACSU
P37555	YABM_BACSU
P37556	YABN_BACSU
P37557	YABO_BACSU
P37558	YABP_BACSU
P37559	YABQ_BACSU
P37560	YABR_BACSU
P37561	YABS_BACSU
P37566	YACD_BACSU
Q06754	YACL_BACSU
Q06753	YACO_BACSU
P37574	YACP_BACSU
O31414	YAZA_BACSU
O31417	YAZB_BACSU
P70981	YBAC_BACSU
P70976	YBAJ_BACSU
P50862	YBAK_BACSU
P55189	YBAR_BACSU
P55190	YBAS_BACSU
P55192	YBBA_BACSU
P40407	YBBC_BACSU
O05213	YBBE_BACSU
Q45581	YBBH_BACSU
Q45583	YBBJ_BACSU
Q45584	YBBK_BACSU
O34688	YBCC_BACSU
O34823	YBCF_BACSU
O34795	YBCH_BACSU
O34380	YBCI_BACSU
O34663	YBCL_BACSU
O31421	YBCM_BACSU
O31431	YBDG_BACSU
O31432	YBDJ_BACSU
O31433	YBDK_BACSU
O31435	YBDM_BACSU
O31436	YBDN_BACSU
O31437	YBDO_BACSU
C0H3Q6	YBDZ_BACSU
Q45577	YBEC_BACSU
O31442	YBEF_BACSU
P46347	YBEY_BACSU
O31443	YBFA_BACSU
O31444	YBFB_BACSU
O31445	YBFE_BACSU
O31446	YBFF_BACSU
O31447	YBFG_BACSU
O31448	YBFH_BACSU
O31449	YBFI_BACSU
O31451	YBFJ_BACSU
O31452	YBFK_BACSU
O31453	YBFM_BACSU
O31454	YBFN_BACSU
O31455	YBFO_BACSU
O31456	YBFP_BACSU
O31457	YBFQ_BACSU
O31459	YBGA_BACSU
O31460	YBGB_BACSU
O31462	YBGF_BACSU
P37872	YBXB_BACSU
P54425	YBXG_BACSU
P54426	YBXH_BACSU
P54427	YBXI_BACSU
O31441	YBYB_BACSU
C0H3S8	YBZG_BACSU
C0H3S9	YBZH_BACSU
C0H3T1	YBZI_BACSU
P42239	YCBG_BACSU
P42242	YCBJ_BACSU
P42243	YCBK_BACSU
P42244	YCBL_BACSU
P42245	YCBM_BACSU
P42246	YCBN_BACSU
P42247	YCBO_BACSU
P42248	YCBP_BACSU
P42250	YCBR_BACSU
P42253	YCBU_BACSU
O34478	YCCF_BACSU
P46905	YCCK_BACSU
O34538	YCDA_BACSU
O34621	YCDB_BACSU
O34772	YCDC_BACSU
O34504	YCEB_BACSU
O34384	YCEE_BACSU
O34447	YCEF_BACSU
O34809	YCEG_BACSU
O34833	YCEH_BACSU
O34724	YCEJ_BACSU
O34464	YCEK_BACSU
P55908	YCGA_BACSU
P55909	YCGB_BACSU
O31472	YCGE_BACSU
P94381	YCGF_BACSU
P94382	YCGG_BACSU
P94383	YCGH_BACSU
O31473	YCGI_BACSU
O31474	YCGJ_BACSU
P94387	YCGK_BACSU
P94389	YCGL_BACSU
P94394	YCGQ_BACSU
P94395	YCGR_BACSU
P94396	YCGS_BACSU
P37518	YCHF_BACSU
C0SP99	YCIB_BACSU
P94400	YCIC_BACSU
P42399	YCKA_BACSU
P42400	YCKB_BACSU
P42401	YCKC_BACSU
P42402	YCKD_BACSU
P94405	YCLC_BACSU
C0SPB5	YCLD_BACSU
P94407	YCLE_BACSU
P94408	YCLF_BACSU
P94409	YCLG_BACSU
P94411	YCLH_BACSU
P94412	YCLI_BACSU
P94413	YCLJ_BACSU
P94414	YCLK_BACSU
P94418	YCLN_BACSU
P94419	YCLO_BACSU
P94420	YCLP_BACSU
P94421	YCLQ_BACSU
P94422	YCNB_BACSU
P94423	YCNC_BACSU
P94425	YCNE_BACSU
P94431	YCNI_BACSU
C0SP95	YCNJ_BACSU
P94433	YCNK_BACSU
P94434	YCNL_BACSU
P42961	YCSD_BACSU
P42962	YCSE_BACSU
P42963	YCSF_BACSU
P42964	YCSG_BACSU
P42966	YCSI_BACSU
P42972	YCSN_BACSU
Q08791	YCXA_BACSU
Q08793	YCXB_BACSU
Q08794	YCXC_BACSU
Q08792	YCXD_BACSU
O31469	YCZC_BACSU
O34927	YCZE_BACSU
O31479	YCZF_BACSU
O31480	YCZG_BACSU
O31482	YCZH_BACSU
P42970	YCZI_BACSU
O31484	YCZJ_BACSU
C0H3T2	YCZK_BACSU
C0H3U7	YCZL_BACSU
C0H3V0	YCZM_BACSU
C0H3V1	YCZN_BACSU
C0H3V3	YCZO_BACSU
P96575	YDAB_BACSU
P96576	YDAC_BACSU
P96579	YDAF_BACSU
P96581	AMJ_BACSU
O31486	YDAJ_BACSU
P96585	YDAK_BACSU
O31487	YDAL_BACSU
P96587	YDAM_BACSU
O31488	YDAN_BACSU
P96589	YDAO_BACSU
P96591	YDAP_BACSU
P96594	YDAS_BACSU
P96595	YDAT_BACSU
P96596	YDBA_BACSU
P96597	YDBB_BACSU
P96598	YDBC_BACSU
P96604	YDBI_BACSU
P96605	YDBJ_BACSU
P96606	YDBK_BACSU
P96607	YDBL_BACSU
P96608	YDBM_BACSU
P96609	YDBN_BACSU
P96610	YDBO_BACSU
P96611	YDBP_BACSU
P96615	YDBS_BACSU
P96616	YDBT_BACSU
P96617	YDCA_BACSU
P96619	YDCC_BACSU
P96623	YDCF_BACSU
P96624	YDCG_BACSU
P96625	YDCH_BACSU
O31489	YDCI_BACSU
P96632	YDCO_BACSU
P96633	YDCP_BACSU
P96634	YDCQ_BACSU
P96636	YDCS_BACSU
P96637	YDCT_BACSU
P96638	YDDA_BACSU
O31491	YDDB_BACSU
P96640	YDDC_BACSU
P96641	YDDD_BACSU
P96642	YDDE_BACSU
P96643	YDDF_BACSU
P96644	YDDG_BACSU
P96645	YDDH_BACSU
P96646	YDDI_BACSU
P96647	YDDJ_BACSU
P96648	YDDK_BACSU
P96650	YDDM_BACSU
P96651	YDDN_BACSU
P96654	YDDQ_BACSU
P96655	YDDR_BACSU
P96656	YDDS_BACSU
P96657	YDDT_BACSU
P96658	YDEA_BACSU
P96659	YDEB_BACSU
P96660	YDEC_BACSU
P96661	YDED_BACSU
P96662	YDEE_BACSU
P96663	YDEF_BACSU
P96664	YDEG_BACSU
P96665	YDEH_BACSU
P96666	YDEI_BACSU
P96667	YDEJ_BACSU
P96668	YDEK_BACSU
P96669	YDEL_BACSU
P96670	YDEM_BACSU
P96671	YDEN_BACSU
P96672	YDEO_BACSU
P96673	YDEP_BACSU
P96674	YDEQ_BACSU
P96675	YDER_BACSU
P96676	YDES_BACSU
P96678	YDFA_BACSU
P96679	YDFB_BACSU
P96680	YDFC_BACSU
P96681	YDFD_BACSU
P96682	YDFE_BACSU
P96683	YDFF_BACSU
P96684	YDFG_BACSU
P96685	YDFH_BACSU
P96686	YDFI_BACSU
P96687	YDFJ_BACSU
P96689	YDFK_BACSU
P96690	YDFL_BACSU
C0SP78	YDFM_BACSU
P96695	YDFQ_BACSU
P96696	YDFR_BACSU
P96697	YDFS_BACSU
P96699	YDGA_BACSU
P96700	YDGB_BACSU
P96701	YDGC_BACSU
P96702	YDGD_BACSU
P96703	YDGE_BACSU
P96704	YDGF_BACSU
P96705	YDGG_BACSU
P96706	YDGH_BACSU
P96707	YDGI_BACSU
P96708	YDGJ_BACSU
P96709	YDGK_BACSU
O05493	YDHB_BACSU
O05494	YDHC_BACSU
O05495	YDHD_BACSU
O05496	YDHE_BACSU
O05497	YDHF_BACSU
O05500	YDHH_BACSU
O05501	YDHI_BACSU
O05502	YDHJ_BACSU
O05503	YDHK_BACSU
O05519	YDIF_BACSU
O05524	YDIK_BACSU
O05525	YDIL_BACSU
O34672	YDIM_BACSU
O34608	YDIN_BACSU
O34939	YDIO_BACSU
O34680	YDIP_BACSU
O35025	YDIR_BACSU
O34885	YDIS_BACSU
O34303	YDJA_BACSU
O34778	YDJB_BACSU
O34715	YDJC_BACSU
O34768	YDJE_BACSU
O34434	YDJG_BACSU
O35004	YDJH_BACSU
O34789	YDJI_BACSU
O34733	YDJJ_BACSU
P40775	YDJM_BACSU
O34353	YDJN_BACSU
O34759	YDJO_BACSU
O34592	YDJP_BACSU
O31485	YDZA_BACSU
O31493	YDZE_BACSU
O31494	YDZF_BACSU
O31496	YDZH_BACSU
O24817	YDZJ_BACSU
C0H3V4	YDZK_BACSU
C0H3V5	YDZL_BACSU
Q9K3A9	YDZM_BACSU
C0H3V7	YDZN_BACSU
C0H3V9	YDZO_BACSU
C0H3W0	YDZP_BACSU
C0H3W1	YDZQ_BACSU
C0H3W2	YDZR_BACSU
C0H3W7	YDZU_BACSU
C0H3X2	YDZX_BACSU
O34803	YEAA_BACSU
P46348	YEAB_BACSU
P94474	YEAC_BACSU
P94475	YEAD_BACSU
P94476	YEBA_BACSU
O34341	YEBC_BACSU
O34904	YEBD_BACSU
O34624	YEBE_BACSU
O34700	YEBG_BACSU
O34560	YECA_BACSU
O31504	YEEA_BACSU
O34469	YEEB_BACSU
O34352	YEEC_BACSU
O34950	YEED_BACSU
O31506	YEEF_BACSU
O31507	YEEG_BACSU
O31509	YEEI_BACSU
O31510	YEEK_BACSU
O34574	YEFB_BACSU
O35034	YEFC_BACSU
O34909	YERA_BACSU
O34968	YERB_BACSU
Q7BVT7	YERC_BACSU
O34849	YERD_BACSU
O34629	YERH_BACSU
O34640	YERI_BACSU
O31500	YERO_BACSU
O31511	YESE_BACSU
O31512	YESF_BACSU
O31513	YESJ_BACSU
O31514	YESK_BACSU
O31515	YESL_BACSU
O31516	YESM_BACSU
O31517	YESN_BACSU
O31518	YESO_BACSU
O31519	YESP_BACSU
O31520	YESQ_BACSU
O31522	YESS_BACSU
O31524	YESU_BACSU
O31525	YESV_BACSU
O31526	YESW_BACSU
O31527	YESX_BACSU
O31530	YETA_BACSU
O31533	YETF_BACSU
O31535	YETH_BACSU
O31539	YETJ_BACSU
O31540	YETK_BACSU
O31541	YETL_BACSU
O06489	YETM_BACSU
O06490	YETN_BACSU
O31505	YEZA_BACSU
O31537	YEZB_BACSU
O31497	YEZC_BACSU
O31538	YEZD_BACSU
Q7WY76	YEZE_BACSU
C0H3X3	YEZF_BACSU
C0H3X4	YEZG_BACSU
O31569	YFHA_BACSU
O31570	YFHB_BACSU
O31571	YFHC_BACSU
O31572	YFHD_BACSU
O31573	YFHE_BACSU
O31574	YFHF_BACSU
O31576	YFHH_BACSU
O31577	YFHI_BACSU
O31578	YFHJ_BACSU
O31579	YFHK_BACSU
O31580	YFHL_BACSU
O31581	YFHM_BACSU
O31582	YFHO_BACSU
O31583	YFHP_BACSU
O31585	YFHS_BACSU
P54718	YFIB_BACSU
P54719	YFIC_BACSU
P54722	YFIF_BACSU
P54723	YFIG_BACSU
P54724	YFIH_BACSU
P94437	YFII_BACSU
P94438	YFIJ_BACSU
P94439	YFIK_BACSU
P94440	YFIL_BACSU
P94441	YFIM_BACSU
P94442	YFIN_BACSU
O31559	YFIQ_BACSU
O31560	YFIR_BACSU
O31561	YFIS_BACSU
O31562	YFIT_BACSU
O31563	YFIU_BACSU
O31564	YFIV_BACSU
O31567	YFIY_BACSU
O31568	YFIZ_BACSU
O31558	YFJA_BACSU
O31557	YFJB_BACSU
O31556	YFJC_BACSU
O31555	YFJD_BACSU
O31554	YFJE_BACSU
O31553	YFJF_BACSU
P40773	YFJL_BACSU
O31547	YFJM_BACSU
O31545	YFJO_BACSU
O31544	YFJP_BACSU
O31543	YFJQ_BACSU
O34969	YFJR_BACSU
O35041	YFJT_BACSU
O34400	YFKA_BACSU
O35043	YFKC_BACSU
O34579	YFKD_BACSU
O34929	YFKF_BACSU
O34437	YFKH_BACSU
O34418	YFKI_BACSU
O35016	YFKJ_BACSU
O35019	YFKK_BACSU
O34597	YFKL_BACSU
O34475	YFKO_BACSU
O34486	YFKQ_BACSU
O35028	YFKR_BACSU
O35036	YFKS_BACSU
O34573	YFKT_BACSU
O34708	YFLA_BACSU
O34887	YFLB_BACSU
O34489	YFLD_BACSU
O34306	YFLH_BACSU
O34905	YFLI_BACSU
O34345	YFLJ_BACSU
O34542	YFLK_BACSU
O34409	YFLN_BACSU
O34439	YFLP_BACSU
O34726	YFLS_BACSU
O34626	YFMB_BACSU
O34348	YFMC_BACSU
O34933	YFMD_BACSU
O34832	YFME_BACSU
O34510	YFMF_BACSU
O34722	YFMG_BACSU
O34440	YFMI_BACSU
O34812	YFMJ_BACSU
O34536	YFMK_BACSU
O34750	YFML_BACSU
O34512	YFMM_BACSU
O06472	YFMN_BACSU
O06473	YFMO_BACSU
O06474	YFMP_BACSU
O06475	YFMQ_BACSU
O06476	YFMR_BACSU
O06477	YFMS_BACSU
Q797A7	YFNA_BACSU
O06480	YFNB_BACSU
O06481	YFNC_BACSU
O31542	YFND_BACSU
O06483	YFNE_BACSU
O06484	YFNF_BACSU
O06485	YFNG_BACSU
C0H3X6	YFZA_BACSU
P71080	YGAB_BACSU
Q796Z1	YGAC_BACSU
P71082	YGAD_BACSU
P71083	YGAE_BACSU
P71089	YGAJ_BACSU
Q796Y5	YGAK_BACSU
P97028	YGAN_BACSU
P97029	YGAO_BACSU
Q04385	YGXA_BACSU
P37874	YGXB_BACSU
O31586	YGZA_BACSU
Q7WY74	YGZB_BACSU
C0H3X8	YGZC_BACSU
C0H3X9	YGZD_BACSU
O07598	YHAA_BACSU
O07516	YHAH_BACSU
O07517	YHAI_BACSU
O07518	YHAJ_BACSU
O07520	YHAL_BACSU
O07521	YHAM_BACSU
O08455	YHAN_BACSU
O07522	YHAO_BACSU
O07523	YHAP_BACSU
C0SPB4	YHAQ_BACSU
O07533	YHAR_BACSU
O07534	KHTS_BACSU
O07536	KHTU_BACSU
O07539	YHAX_BACSU
O07541	YHAZ_BACSU
O31589	YHBB_BACSU
P97032	YHBD_BACSU
P39132	YHBE_BACSU
P39133	YHBF_BACSU
P45742	YHBH_BACSU
O31592	YHBI_BACSU
O31593	YHBJ_BACSU
P54585	YHCA_BACSU
P54586	YHCB_BACSU
P54587	YHCC_BACSU
P54588	YHCD_BACSU
P54589	YHCE_BACSU
P54590	YHCF_BACSU
P54591	YHCG_BACSU
P54592	YHCH_BACSU
P54593	YHCI_BACSU
P54594	YHCJ_BACSU
P54595	YHCK_BACSU
P54597	YHCM_BACSU
P54598	YHCN_BACSU
P54599	YHCO_BACSU
P54601	YHCQ_BACSU
P54602	YHCR_BACSU
P54603	YHCS_BACSU
P54604	YHCT_BACSU
P54605	YHCU_BACSU
P54606	YHCV_BACSU
P54607	YHCW_BACSU
P54608	YHCX_BACSU
O07527	YHCY_BACSU
O07528	YHCZ_BACSU
O07530	YHDB_BACSU
O07531	YHDC_BACSU
O07575	YHDF_BACSU
O07576	YHDG_BACSU
O07577	YHDH_BACSU
O07578	YHDI_BACSU
O07579	YHDJ_BACSU
O07580	YHDK_BACSU
O07581	YHDL_BACSU
O07585	YHDP_BACSU
O07589	YHDT_BACSU
O07592	YHDW_BACSU
O07593	YHDX_BACSU
O07594	YHDY_BACSU
O07542	YHEA_BACSU
O07543	YHEB_BACSU
O07544	YHEC_BACSU
O07545	YHED_BACSU
O07546	YHEE_BACSU
O07547	YHEF_BACSU
O07548	YHEG_BACSU
O07549	YHEH_BACSU
O07550	YHEI_BACSU
O07551	YHEJ_BACSU
O07596	YHEN_BACSU
O07599	YHFA_BACSU
O07601	YHFC_BACSU
O07603	YHFE_BACSU
O07604	YHFF_BACSU
O07606	YHFH_BACSU
O07607	YHFI_BACSU
O07609	YHFK_BACSU
O07611	YHFM_BACSU
P40769	YHFN_BACSU
O07614	YHFO_BACSU
O07615	YHFP_BACSU
C0SP94	YHFQ_BACSU
O07618	YHFS_BACSU
O07619	YHFT_BACSU
O07622	YHFW_BACSU
P38048	YHGB_BACSU
P32398	YHGD_BACSU
P32399	YHGE_BACSU
O07555	YHJA_BACSU
O07556	YHJB_BACSU
O07557	YHJC_BACSU
O07558	YHJD_BACSU
O07559	YHJE_BACSU
O07561	YHJG_BACSU
Q796S4	YHJH_BACSU
O07568	YHJN_BACSU
O07569	YHJO_BACSU
O07570	YHJP_BACSU
O07571	YHJQ_BACSU
O07572	YHJR_BACSU
P33189	YHXA_BACSU
P40397	YHXC_BACSU
P40398	YHXD_BACSU
O31588	YHZB_BACSU
O31594	YHZC_BACSU
C0H3Y1	YHZD_BACSU
C0H3Y2	YHZE_BACSU
C0H3Y3	YHZF_BACSU
O34601	YIDD_BACSU
O06715	YISB_BACSU
O06722	YISI_BACSU
O06723	YISJ_BACSU
O06724	YISK_BACSU
O06725	YISL_BACSU
O06727	YISN_BACSU
O06728	YISP_BACSU
O07940	YISQ_BACSU
P40331	YISR_BACSU
O07939	YIST_BACSU
O06730	YISU_BACSU
Q796Q6	YISV_BACSU
O06733	YISX_BACSU
O06734	YISY_BACSU
O06740	YITE_BACSU
O06741	YITF_BACSU
Q796Q1	YITG_BACSU
O06743	YITH_BACSU
O06744	YITI_BACSU
O06745	YITJ_BACSU
O06746	YITK_BACSU
O06747	YITL_BACSU
O06748	YITM_BACSU
O06750	YITO_BACSU
O06751	YITP_BACSU
O06752	YITQ_BACSU
O06753	YITR_BACSU
P70945	YITS_BACSU
P39803	YITT_BACSU
P70947	YITU_BACSU
P70948	YITV_BACSU
P70949	SUFT_BACSU
Q796P5	YITY_BACSU
P70952	YITZ_BACSU
Q7WY73	YIZA_BACSU
C0H3Y4	YIZB_BACSU
C0H3Y5	YIZC_BACSU
C0H3Y6	YIZD_BACSU
O35001	YJAU_BACSU
O34959	YJAV_BACSU
O31596	YJAZ_BACSU
O31597	YJBA_BACSU
O31600	YJBB_BACSU
O31601	YJBC_BACSU
O31603	YJBE_BACSU
O31606	YJBH_BACSU
O31608	YJBJ_BACSU
O31609	YJBK_BACSU
O31610	YJBL_BACSU
O31611	YJBM_BACSU
O31613	YJBO_BACSU
O31615	YJBQ_BACSU
O31623	YJCA_BACSU
O31626	YJCD_BACSU
O31628	YJCF_BACSU
O31629	YJCG_BACSU
O31630	YJCH_BACSU
O31633	YJCK_BACSU
O31634	YJCL_BACSU
O31635	YJCM_BACSU
O31636	YJCN_BACSU
O31637	YJCO_BACSU
O31638	YJCP_BACSU
O31639	YJCQ_BACSU
O31640	YJCR_BACSU
O31641	YJCS_BACSU
C0H3Y8	YJCZ_BACSU
O31642	YJDA_BACSU
O31643	YJDB_BACSU
O31647	YJDF_BACSU
O31648	YJDG_BACSU
O31649	YJDH_BACSU
O31650	YJDI_BACSU
O31651	YJDJ_BACSU
O34554	YJFA_BACSU
O34438	YJFB_BACSU
O34458	YJFC_BACSU
O35027	YJGA_BACSU
O34960	YJGB_BACSU
O34720	YJGC_BACSU
O34681	YJGD_BACSU
O34725	YJHA_BACSU
C0SPC3	YJHB_BACSU
O34679	YJIA_BACSU
O34374	YJIB_BACSU
O34539	YJIC_BACSU
O34394	YJJA_BACSU
O34684	YJKA_BACSU
O34756	YJKB_BACSU
O34428	YJLA_BACSU
O34612	YJLB_BACSU
O34633	YJLC_BACSU
P80861	YJLD_BACSU
O34961	YJMB_BACSU
O34736	YJMC_BACSU
O35045	YJMD_BACSU
O34578	YJNA_BACSU
O34334	YJOA_BACSU
O34703	YJOB_BACSU
O34446	YJPA_BACSU
O34593	YJQA_BACSU
O34785	YJQB_BACSU
O34423	YJQC_BACSU
O34891	YJZB_BACSU
O34585	YJZC_BACSU
O34713	YJZD_BACSU
C0H3Y9	YJZE_BACSU
C0H3Z0	YJZF_BACSU
C0H3Z1	YJZG_BACSU
C0H3Z2	YJZH_BACSU
C0H3Z3	YJZI_BACSU
C0H3Z4	YJZJ_BACSU
C0H3Y7	YJZK_BACSU
O34454	YKAA_BACSU
O34575	YKCB_BACSU
O34319	YKCC_BACSU
O35010	YKFC_BACSU
C0SP98	YKFD_BACSU
O34497	YKGA_BACSU
P49851	YKHA_BACSU
P49853	YKJA_BACSU
P49854	YKKA_BACSU
P49855	YKKB_BACSU
P49856	YKKC_BACSU
P49857	YKKD_BACSU
O31707	YKNU_BACSU
O31708	YKNV_BACSU
O31709	YKNW_BACSU
O31710	YKNX_BACSU
O31711	YKNY_BACSU
O31712	YKNZ_BACSU
O31715	YKOA_BACSU
O34572	YKOC_BACSU
O34362	YKOD_BACSU
O34738	YKOE_BACSU
O34911	YKOF_BACSU
O34903	YKOG_BACSU
O34638	YKOH_BACSU
O34551	YKOI_BACSU
O35012	YKOJ_BACSU
O34763	YKOL_BACSU
O34949	YKOM_BACSU
C0SPB9	YKON_BACSU
O34495	YKOP_BACSU
O35040	YKOQ_BACSU
O34830	YKOS_BACSU
O34755	YKOT_BACSU
O34311	YKOW_BACSU
O34908	YKOX_BACSU
O34997	YKOY_BACSU
O31716	YKPA_BACSU
O31717	YKPB_BACSU
Q45492	YKPC_BACSU
P39759	YKQA_BACSU
Q45494	YKRA_BACSU
O31656	YKRK_BACSU
O31660	YKRP_BACSU
Q45497	YKTA_BACSU
Q45498	YKTB_BACSU
Q45500	YKTD_BACSU
O31695	YKUC_BACSU
O34816	YKUD_BACSU
O34870	YKUE_BACSU
O31696	YKUH_BACSU
O35014	YKUI_BACSU
O34588	YKUJ_BACSU
O34776	YKUK_BACSU
O31698	YKUL_BACSU
O34827	YKUM_BACSU
O34879	YKUO_BACSU
O34783	YKUS_BACSU
O34897	YKUT_BACSU
O34564	YKUU_BACSU
O31699	YKUV_BACSU
O31670	YKVA_BACSU
O31674	YKVI_BACSU
O31679	YKVN_BACSU
O31680	YKVO_BACSU
O31681	YKVP_BACSU
O31682	YKVQ_BACSU
O31683	YKVR_BACSU
O31684	YKVS_BACSU
O31685	YKVT_BACSU
O31686	YKVU_BACSU
O31689	YKVY_BACSU
O31690	YKVZ_BACSU
Q796K9	YKWB_BACSU
O34948	YKWC_BACSU
O31398	YKWD_BACSU
P21884	YKYA_BACSU
P42430	YKYB_BACSU
O34923	YKZB_BACSU
O31720	YKZC_BACSU
O34405	YKZD_BACSU
O31659	YKZE_BACSU
O31697	YKZF_BACSU
O31718	YKZG_BACSU
O31653	YKZH_BACSU
O31719	YKZI_BACSU
C0H3Z5	YKZK_BACSU
C0H3Z6	YKZL_BACSU
C0H3Z7	YKZM_BACSU
C0H400	YKZN_BACSU
C0H402	YKZP_BACSU
C0H403	YKZQ_BACSU
C0H404	YKZR_BACSU
C0H405	YKZS_BACSU
C0H406	YKZT_BACSU
C0H408	YKZU_BACSU
C0H409	YKZV_BACSU
C0H410	YKZW_BACSU
O07625	YLAA_BACSU
O07626	YLAB_BACSU
O07627	YLAC_BACSU
O07628	YLAD_BACSU
O07629	YLAE_BACSU
O07630	YLAF_BACSU
O07632	YLAH_BACSU
O07633	YLAI_BACSU
O07634	YLAJ_BACSU
O07635	YLAK_BACSU
O07636	YLAL_BACSU
O07638	YLAN_BACSU
O34743	YLBA_BACSU
O34682	YLBB_BACSU
O34586	YLBC_BACSU
O34880	YLBD_BACSU
O34958	YLBE_BACSU
O34412	YLBF_BACSU
O34658	YLBG_BACSU
O34331	YLBH_BACSU
O34765	YLBJ_BACSU
O34731	YLBK_BACSU
O34470	YLBL_BACSU
O34513	YLBM_BACSU
O34445	YLBN_BACSU
O34549	YLBO_BACSU
O34468	YLBP_BACSU
O31723	YLMA_BACSU
O31725	YLMC_BACSU
O31726	YLMD_BACSU
O31727	PLPHP_BACSU
O31729	YLMG_BACSU
P71020	YLMH_BACSU
O34693	YLOA_BACSU
O34441	YLOC_BACSU
O34318	YLOU_BACSU
O34751	YLOV_BACSU
O31737	YLQB_BACSU
O31738	YLQC_BACSU
O31739	YLQD_BACSU
O31745	YLQG_BACSU
O34867	YLQH_BACSU
P23454	YLXF_BACSU
P23455	YLXG_BACSU
P40742	YLXH_BACSU
P37104	YLXM_BACSU
P32730	YLXP_BACSU
P32729	YLXQ_BACSU
P32728	YLXR_BACSU
C0SPA3	YLXW_BACSU
Q45544	YLXX_BACSU
P50850	YLXY_BACSU
Q45478	YLYA_BACSU
Q45480	YLYB_BACSU
Q7WY72	YLZA_BACSU
C0H411	YLZH_BACSU
C0H412	YLZI_BACSU
C0H413	YLZJ_BACSU
P50619	YMAB_BACSU
O31789	YMAC_BACSU
O31790	YMAD_BACSU
O31787	YMAE_BACSU
O31794	YMAF_BACSU
O31793	YMAG_BACSU
O31779	YMCA_BACSU
O31780	YMCC_BACSU
O31775	YMDB_BACSU
O31761	YMFC_BACSU
O31764	YMFF_BACSU
O31766	YMFH_BACSU
O31767	YMFI_BACSU
O31768	YMFJ_BACSU
O31769	YMFK_BACSU
O31771	YMFM_BACSU
Q04805	YMXG_BACSU
Q04811	YMXH_BACSU
O31798	YMZA_BACSU
O31786	YMZB_BACSU
O31797	YMZC_BACSU
Q7WY71	YMZD_BACSU
P94480	YNAB_BACSU
P94481	YNAC_BACSU
P94482	YNAD_BACSU
P94483	YNAE_BACSU
P94484	YNAF_BACSU
P94485	YNAG_BACSU
P94487	YNAI_BACSU
P94488	YNAJ_BACSU
P94479	YNBB_BACSU
P94492	YNCB_BACSU
P94493	YNCC_BACSU
P94495	YNCE_BACSU
O31801	YNCF_BACSU
O31803	YNCM_BACSU
O31805	YNDA_BACSU
O31806	YNDB_BACSU
O31808	YNDD_BACSU
O31809	YNDE_BACSU
O31810	YNDF_BACSU
O31811	YNDG_BACSU
O31812	YNDH_BACSU
O31813	YNDJ_BACSU
O31814	YNDK_BACSU
O31815	YNDL_BACSU
O31816	YNDM_BACSU
Q45056	YNEA_BACSU
Q45057	YNEB_BACSU
P45708	YNEF_BACSU
P45711	YNEK_BACSU
O31820	YNEN_BACSU
Q45061	YNEP_BACSU
Q45062	YNEQ_BACSU
Q45063	YNER_BACSU
Q45065	YNET_BACSU
Q45067	YNFC_BACSU
Q45069	YNFE_BACSU
O31821	YNGA_BACSU
O31822	YNGB_BACSU
O31823	YNGC_BACSU
O31825	YNGE_BACSU
